OBJECTID,ID,Y,X,NAZEV,AKTUALIZACE,CENA,JMENO
1814,5250,50.12738,12.35856,"Agip, silnice E49, Frantiskovy Lázne-Horní Lomany",04.11.2014 11:38,35.5,Agip
1815,7208,49.395247,15.568452,"Tank ONO, s.r.o., Žižkova 10, Jihlava",04.11.2014 11:37,32.9,Tank ONO
1816,5470,50.093348,12.840727,"Benzina, Karlovarská, Bečov nad Teplou",04.11.2014 11:37,36.5,Benzina
1817,7129,50.149738,14.587426,"Silmet, Mladoboleslavská 766, Praha 9-Vinoř",04.11.2014 11:37,36.7,Silmet
1818,6818,49.40746,15.58171,"Patrol Mobile, Romana Havelky 3/4857, Jihlava",04.11.2014 11:36,32.9,Patrol Mobile
1819,6508,49.928892,16.435639,"OMV, silnice 14, Česká Třebová-Lhotka",04.11.2014 11:35,35.9,OMV
1820,6256,48.991183,17.417814,"K1, Osvobození 268, Uherský Ostroh",04.11.2014 11:35,36.7,K1
1821,7089,49.318422,17.038451,"Shell Czech Republic, a.s., silnice R46, směr Vyšk",04.11.2014 11:34,38.9,Shell Czech Republic
1822,6558,49.794743,18.144823,"OMV, U zahrádek 93, Klimkovice-Václavovice",04.11.2014 11:33,36.9,OMV
1823,5496,48.770503,14.958001,"Benzina, Revoluční, České Velenice",04.11.2014 11:32,35.7,Benzina
1824,5648,48.896841,14.881135,"Benzina, Pražská, Suchdol nad Lužnicí",04.11.2014 11:32,35.9,Benzina
1825,6573,48.84732,17.0722,"OMV, silnice 55, Lužice",04.11.2014 11:32,36.2,OMV
1826,6148,49.054778,17.024565,"František Těžký, Nádražní 252, Ždánice",04.11.2014 11:31,34.9,František Těžký
1827,7328,49.040452,16.956493,"VM Autocentrum, Žarošice",04.11.2014 11:31,35.9,VM Autocentrum
1828,6260,49.431417,14.554433,"Kamaro Oil, Drhovice 72",04.11.2014 11:30,33.5,Kamaro Oil
1829,5622,49.198274,14.211539,"Benzina Plus, Ve Školce 913, Protivín",04.11.2014 11:29,35.5,Benzina Plus
1830,5563,49.441321,14.358622,"Benzina, Čs. Legií 5/93, Milevsko",04.11.2014 11:28,34.7,Benzina
1831,6763,49.200028,14.209583,"PapOil, Fučíkova 980, Protivín",04.11.2014 11:28,35.5,PapOil
1832,6471,49.118941,15.186163,"Oktan, Hradecká, Kunžak",04.11.2014 11:27,34.5,Oktan
1833,7738,49.2136369,14.2048381,"PROTON, s.r.o., Švermova 899, 398 11 Protivín",04.11.2014 11:27,35.3,PROTON
1834,6520,50.426688,15.815666,"OMV, 17. listopadu, Dvůr Králové nad Labem",04.11.2014 11:27,36.4,OMV
1835,6839,49.03504,14.360544,"Pletka, Češnovice 13, Pištín",04.11.2014 11:25,34.8,Pletka
1836,6223,49.403341,15.574994,"ICOM Transport, Jiráskova 1424/78, Jihlava",04.11.2014 11:24,33.9,ICOM Transport
1837,7250,50.511191,13.653232,"Tesco Stores ČR, a.s., Rudolická 4, Most",04.11.2014 11:23,36.6,Tesco Stores ČR
1838,7267,50.352314,12.471162,"Top Tank F1 gas, Kraslice-Hraničná",04.11.2014 11:22,36.5,Top Tank F1 gas
1839,5156,50.6625,14.07138,"Benzina, Přístavní, Ústí nad Labem",04.11.2014 11:20,36.2,Benzina
1840,5159,50.67947,14.0249,"Shell Czech Republic, a.s., Sociální péče, Ústí na",04.11.2014 11:19,36.9,Shell Czech Republic
1841,5380,50.660218,13.866351,"Albert ČS, Srbická 466, Teplice",04.11.2014 11:16,32.9,Albert ČS
1842,7107,50.65344,13.84899,"Shell Czech Republic, a.s., Masarykova třída 1880,",04.11.2014 11:16,36.9,Shell Czech Republic
1843,5351,50.073259,16.460211,"Agro Žamberk, Zemědělská 1004, Žamberk",04.11.2014 11:15,35.5,Agro Žamberk
1844,7037,50.51642,13.63996,"Shell Czech Republic, a.s., Chomutovská 1197, Most",04.11.2014 11:15,37.2,Shell Czech Republic
1845,7227,50.651703,13.833847,"Tank ONO, s.r.o., Riegrova, Teplice",04.11.2014 11:15,32.9,Tank ONO
1846,6519,50.65457,13.8069,"OMV, Ruská 277, směr Teplice, Dubí",04.11.2014 11:15,36.9,OMV
1847,6657,50.648142,13.815073,"OMV, Dubská 3095, Teplice",04.11.2014 11:15,36.9,OMV
1848,5760,50.10497,14.06983,"Benzina Plus, silnice R6, směr Praha, Velká Dobrá",04.11.2014 11:14,35.5,Benzina Plus
1849,5676,50.105601,14.07071,"Benzina, silnice R6, směr Karlovy Vary, Velká Dobr",04.11.2014 11:14,35.9,Benzina
1850,6226,49.722068,13.704258,"Instop, Dobřív",04.11.2014 11:14,35.9,Instop
1851,7108,50.64598,13.82147,"Shell Czech Republic, a.s., Nákladní, Teplice",04.11.2014 11:14,36.9,Shell Czech Republic
1852,5474,50.56416,13.77833,"Benzina, Bílinská 836, do centra, Bílina",04.11.2014 11:12,35.5,Benzina
1853,6807,50.611459,13.738137,"Pasoil, Osecká 163, Duchcov",04.11.2014 11:12,36.7,Pasoil
1854,5473,50.563027,13.778422,"Benzina, Bílinská 835, z centra, Bílina",04.11.2014 11:11,35.5,Benzina
1855,5432,50.07822,14.64816,"Avanti, Starokolínská, Praha 9-Újezd nad Lesy",04.11.2014 11:10,36.5,Avanti
1856,6813,50.13838,13.964357,"Pasoil, Karlovarská 15, Stochov",04.11.2014 11:10,36.5,Pasoil
1857,6633,50.129148,14.544245,"OMV, Mladoboleslavská, Praha 9-Kbely",04.11.2014 11:10,37.7,OMV
1858,5578,50.31651,12.752195,"Benzina, Karlovarská, Nejdek",04.11.2014 11:09,35.5,Benzina
1859,5767,50.07694,14.33527,"Benzina Plus, Bělohorská, Praha 6-Bílá Hora",04.11.2014 11:08,37.2,Benzina Plus
1860,7347,49.937444,13.395833,"Zdeněk Hanzlíček, Plzeňská 550, Plasy",04.11.2014 11:08,36.5,Zdeněk Hanzlíček
1861,7346,49.937329,13.395921,"Zdeněk Hanzlíček, Plzeňská 550, Plasy",04.11.2014 11:07,36.5,Zdeněk Hanzlíček
1862,7178,49.119328,13.84215,"Superoktan, Čkyně 327",04.11.2014 11:04,33.4,Superoktan
1863,6177,50.05972,15.75,"Globus, Poděbradská, Pardubice",04.11.2014 11:03,32.9,Globus
1864,5367,50.034484,15.751035,"Albert ČS, Palackého třída 2763, Pardubice",04.11.2014 11:03,34.9,Albert ČS
1865,6596,50.044768,15.76761,"OMV, Hradecká, Pardubice",04.11.2014 11:03,37.4,OMV
1866,6597,50.046881,15.765793,"OMV, Hradecká, do centra, Pardubice",04.11.2014 11:03,37.4,OMV
1867,6477,50.093593,16.42589,"Olbena, Helvíkovice 6",04.11.2014 11:02,36.5,Olbena
1868,6295,49.603233,17.222602,"KM-Prona, Pražská 243, Olomouc",04.11.2014 11:01,35.5,KM-Prona
1869,6174,49.601215,17.219257,"Globus, Pražská 39/248, Olomouc",04.11.2014 11:00,35.3,Globus
1870,5521,49.324804,13.687322,"Benzina, Komenského, Horažďovice",04.11.2014 10:58,35.8,Benzina
1871,6387,49.878473,13.902422,"Maja Oil, Pražská 503, Žebrák",04.11.2014 10:57,34.9,Maja Oil
1872,5664,49.012069,14.788143,"Benzina, Na Kopečku 995, Třeboň",04.11.2014 10:57,36.9,Benzina
1873,5735,49.209741,16.14357,"Benzina Plus, Třebíčská, Náměšť nad Oslavou",04.11.2014 10:55,35.1,Benzina Plus
1874,6424,50.244664,12.833408,"Medos, Závodu míru 82/72, Karlovy Vary-Stará Role",04.11.2014 10:55,35.5,Medos
1875,6172,50.218553,12.809038,"Globus, Obchodní, Jenišov u Karlových Varů",04.11.2014 10:55,35.8,Globus
1876,6447,50.276684,12.81229,"MTV Group, silnice 209, Mezirolí",04.11.2014 10:55,35.8,MTV Group
1877,6436,50.23167,12.74722,"Miroslav Müller, Hrnčířská 1046, Chodov",04.11.2014 10:55,36.4,Miroslav Müller
1878,6546,50.227128,12.84618,"OMV, Západní, Karlovy Vary",04.11.2014 10:55,36.9,OMV
1879,5925,50.227364,12.744878,"Egeria, Horní 1071, Chodov",04.11.2014 10:54,36.8,Egeria
1880,5529,50.239809,12.754936,"Benzina, Karlovarská, Chodov",04.11.2014 10:53,35.9,Benzina
1881,5755,50.14943,13.05221,"Benzina Plus, Pražská, Bochov",04.11.2014 10:53,36.4,Benzina Plus
1882,5501,50.244256,12.89908,"Benzina, silnice 13, Dalovice-Všeborovice",04.11.2014 10:53,36.5,Benzina
1883,5269,50.23653,12.89823,"Agip, Stará Kysibelská, Karlovy Vary",04.11.2014 10:53,36.9,Agip
1884,5419,50.131112,12.802764,"Automega, třída Osvoboditelů, Horní Slavkov",04.11.2014 10:53,37.1,Automega
1885,6879,49.424485,13.865664,"RoBiN OIL, s.r.o., Plzeňská, Blatná",04.11.2014 10:52,35.9,RoBiN OIL
1886,6227,48.844419,14.931907,"J Tank, Halámky",04.11.2014 10:52,36.6,J Tank
1887,6182,49.880736,18.314706,"Gold, Ostravská 177, Bohumín",04.11.2014 10:51,33.9,Gold
1888,5901,50.249658,14.773424,"Daitech, Tuřice 3",04.11.2014 10:51,36.5,Daitech
1889,5312,50.04349,14.44069,"Agip, Olbrachtova 1040/2, Praha 4-Pankrác",04.11.2014 10:50,38.7,Agip
1890,6895,49.491765,14.656544,"RoBiN OIL, s.r.o., silnice 603, Chotoviny",04.11.2014 10:49,34.3,RoBiN OIL
1891,7679,49.262228,14.930162,"Agra Deštná, Hradecká 320, Deštná",04.11.2014 10:47,33.2,Agra Deštná
1892,5711,48.82111,14.45888,"Benzina Plus, Kaplická 469, Velešín",04.11.2014 10:47,36.7,Benzina Plus
1893,6405,50.680186,15.407375,"Marcela Pešková, Dr. Karla Farského 356, Vysoké na",04.11.2014 10:45,35.3,Marcela Pešková
1894,7245,49.396323,14.686006,"Tesco Stores ČR, a.s., Soběslavská 3038, Tábor",04.11.2014 10:44,33.9,Tesco Stores ČR
1895,6654,49.395028,14.687889,"OMV, Soběslavská 2529, Tábor",04.11.2014 10:44,36.4,OMV
1896,7298,49.090374,17.510958,"Unicorn, Pivovarská, Uherské Hradiště-Jarošov",04.11.2014 10:41,35.1,Unicorn
1897,6328,50.27092,16.119524,"Konzum, Dobrušská 724, Opočno",04.11.2014 10:38,34.5,Konzum
1898,5634,50.133,14.97372,"Benzina, Poděbradská, Sadská",04.11.2014 10:38,35.5,Benzina
1899,6311,50.133647,14.972439,"Konaco, Poděbradská, Sadská",04.11.2014 10:38,35.5,Konaco
1900,7270,49.887302,16.038383,"Topexol, Žižkova 121, Luže",04.11.2014 10:36,34.4,Topexol
1901,5647,49.707538,18.048526,"Benzina, Butovická 840, Studénka",04.11.2014 10:36,34.9,Benzina
1902,6699,50.280672,12.938372,"PapOil, silnice E442, Hájek-Nová Víska",04.11.2014 10:36,36.5,PapOil
1903,6189,49.679892,18.349311,"Gulf, Na poříčí 3241, Frýdek-Místek",04.11.2014 10:35,33.3,Gulf
1904,6921,50.10583,13.75111,"RoBiN OIL, s.r.o., V Hamru 2505, Rakovník",04.11.2014 10:35,35.9,RoBiN OIL
1905,6975,50.156949,13.969003,"Shell Czech Republic, a.s., silnice R6, směr Praha",04.11.2014 10:34,36.3,Shell Czech Republic
1906,6812,50.484868,13.025037,"Pasoil, Moskevská, Vejprty",04.11.2014 10:31,36.6,Pasoil
1907,7220,49.775144,13.360485,"Tank ONO, s.r.o., Studentská 57, Plzeň",04.11.2014 10:30,32.9,Tank ONO
1908,7262,50.014337,15.77169,"Eurobit, Chrudimská, Pardubice",04.11.2014 10:30,33.3,Eurobit
1909,6554,50.388927,13.195036,"OMV, Osvobození 691, Klášterec nad Ohří",04.11.2014 10:30,36.2,OMV
1910,5717,49.70317,12.98709,"Benzina Plus, dálnice D5, směr Rozvadov, Kladruby",04.11.2014 10:30,39.5,Benzina Plus
1911,6553,49.70193,12.98809,"OMV, dálnice D5, směr Plzeň, Kladruby",04.11.2014 10:30,39.9,OMV
1912,6967,49.746081,12.842928,"Shell Czech Republic, a.s., dálnice D5, směr Rozva",04.11.2014 10:30,39.9,Shell Czech Republic
1913,6968,49.745994,12.841272,"Shell Czech Republic, a.s., dálnice D5, směr Plzeň",04.11.2014 10:30,39.9,Shell Czech Republic
1914,5910,49.898984,18.433895,"ATS Company, Třanovského, Dolní Lutyně",04.11.2014 10:29,35.5,ATS Company
1915,5541,50.38638,13.16444,"Benzina, Karlovarská 624, Klášterec nad Ohří",04.11.2014 10:29,36.2,Benzina
1916,6194,49.777025,13.354125,"Gull Oil, Úněšovská, Plzeň",04.11.2014 10:28,32.9,Gull Oil
1917,5843,49.895747,18.441361,"ATS COMPANY (u Motelu Karvinská, Dolní Lutyně",04.11.2014 10:28,35.5,ATS COMPANY (u Motelu Karvinská
1918,6888,49.170578,13.460664,"RoBiN OIL, s.r.o., silnice 145, Hartmanice",04.11.2014 10:28,35.9,RoBiN OIL
1919,7706,49.535388,18.121476,PIER-PAM s.r.o.,04.11.2014 10:28,35.9,PIER-PAM s.r.o.
1920,5309,50.03608,14.492664,"Agip, Brněnská, do centra, Praha 4-Chodov",04.11.2014 10:27,37.8,Agip
1921,5308,50.03741,14.489354,"Agip, Brněnská, z centra, Praha 4-Chodov",04.11.2014 10:26,37.8,Agip
1922,7702,49.8639864,18.3873725,"Progres, Rybničná 1913, 73532 Rychvald",04.11.2014 10:26,34,Progres
1923,7356,49.86615,18.42266,"Shell, Na Stuchlíkovci 1347, Orlová-Lutyně",04.11.2014 10:24,35.9,Shell
1924,6369,50.03031,14.38093,"LukOil, K Barrandovu, Praha 5-Barrandov",04.11.2014 10:23,37,LukOil
1925,6623,50.0266,14.3651,"OMV, K Barrandovu 10, Praha 5-Barrandov",04.11.2014 10:22,37.2,OMV
1926,6624,50.030808,14.380273,"OMV, K Barrandovu 6, Praha 5-Barrandov",04.11.2014 10:22,37.2,OMV
1927,5774,50.10894,14.54313,"Benzina Plus, Kolbenova, Praha 9-Hloubětín",04.11.2014 10:21,35.9,Benzina Plus
1928,7069,50.03605,14.38666,"Shell Czech Republic, a.s., Geologická, Praha 5-Hl",04.11.2014 10:21,38.3,Shell Czech Republic
1929,5477,49.895692,18.334826,"Benzina, Drátovenská, Bohumín",04.11.2014 10:20,34.5,Benzina
1930,5917,49.526521,14.429771,"Drast, Chyšky 13",04.11.2014 10:20,37.9,Drast
1931,7248,49.834319,18.265319,"Tesco Stores ČR, a.s., Novinářská 6a, Ostrava",04.11.2014 10:19,36.2,Tesco Stores ČR
1932,6236,50.373092,15.213821,"Jaroslav Havel, Smutná, Libáň",04.11.2014 10:17,35.5,Jaroslav Havel
1933,7155,49.856427,18.272476,"Slovnaft, Hlučínská, Ostrava",04.11.2014 10:17,36.1,Slovnaft
1934,7278,49.909023,18.337083,"Transeurope, Ostravská 204, Bohumín",04.11.2014 10:16,34,Transeurope
1935,5663,49.209542,15.894449,"Benzina, Hrotovická, Třebíč",04.11.2014 10:16,34.5,Benzina
1936,7053,49.83536,18.30118,"Shell Czech Republic, a.s., Těšínská 37, Ostrava",04.11.2014 10:16,36.9,Shell Czech Republic
1937,6222,49.2091061,15.8989,"ICOM Transport, Průmyslová 159, Třebíč",04.11.2014 10:15,33.9,ICOM Transport
1938,7050,49.835139,18.262024,"Shell Czech Republic, a.s., Novinářská 533, Ostrav",04.11.2014 10:14,36.9,Shell Czech Republic
1939,6998,49.899034,18.205936,"Shell Czech Republic, a.s., Markvartovická 7, Hluč",04.11.2014 10:12,36.9,Shell Czech Republic
1940,5428,50.16757,14.2019222,"AV Tank, Stehelčeves",04.11.2014 10:11,35.4,AV Tank
1941,7297,48.864692,17.116468,"Unicorn, Brněnská 61, Hodonín",04.11.2014 10:09,35.7,Unicorn
1942,6848,49.824447,18.250072,"ERNEKS/oil TEAM, U Nových válcoven 3, Ostrava-Mari",04.11.2014 10:09,35.8,ERNEKS/oil TEAM
1943,6956,48.867271,17.114149,"Shell Czech Republic, a.s., Brněnská 63, Hodonín",04.11.2014 10:08,36.7,Shell Czech Republic
1944,5518,48.873325,17.117146,"Benzina, Brněnská, Hodonín",04.11.2014 10:08,36.9,Benzina
1945,5538,49.89809,13.37694,"Benzina, Plaská 442, Kaznějov",04.11.2014 10:05,36.2,Benzina
1946,6595,49.81338,18.33549,"OMV, Těšínská 2047, Ostrava-Radvanice",04.11.2014 10:05,36.9,OMV
1947,7737,48.8543108,14.2116808,"Pletka, Chvalšiny, 382 08",04.11.2014 10:04,36.3,Pletka
1948,5247,48.816786,14.30197,"Agip, Chvalšinská 244, Český Krumlov",04.11.2014 10:04,37.3,Agip
1949,5810,48.815229,14.26208,"Boxit, Dvorská 194, Kájov",04.11.2014 10:04,37.6,Boxit
1950,6580,49.827625,18.28181,"OMV, Místecká 3220, Moravská Ostrava",04.11.2014 10:04,36.9,OMV
1951,6579,49.840671,18.260289,"OMV, Mariánskohorská, Moravská Ostrava",04.11.2014 10:03,36.9,OMV
1952,7164,49.24958,18.00081,"Slovnaft, silnice 57, Valašská Polanka",04.11.2014 10:02,36.5,Slovnaft
1953,6466,49.824286,18.322233,"Oil Team, Těšínská 177, Ostrava-Slezská Ostrava",04.11.2014 10:01,33.3,Oil Team
1954,6463,49.885605,18.490601,"Eurobit Oil, Dětmarovice-Koukolná 75",04.11.2014 09:59,33.3,Eurobit Oil
1955,6461,49.896797,18.236866,"Oil Team, Markvartovická 9c, Ludgeřovice",04.11.2014 09:58,34.9,Oil Team
1956,6448,49.840687,18.431524,"Muso, Lazecká 1209, Orlová",04.11.2014 09:55,35.5,Muso
1957,5196,50.111864,14.445759,"OMV, Argentinská 166/42, Praha 7-Holešovice",04.11.2014 09:54,37.9,OMV
1958,6375,49.46357,17.44249,"LukOil, Lipnická 536, Přerov",04.11.2014 09:50,35.5,LukOil
1959,6365,49.85959,18.29433,"LukOil, Bohumínská, Ostrava",04.11.2014 09:50,35.4,LukOil
1960,5633,49.46222,18.12861,"Benzina, 1.máje 2637, Rožnov pod Radhoštěm",04.11.2014 09:50,36.4,Benzina
1961,6644,49.460044,18.12874,"OMV, Meziříčská 2303, Rožnov pod Radhoštěm",04.11.2014 09:50,36.9,OMV
1962,6335,49.444744,18.183594,"Limitoo, Vigantice",04.11.2014 09:49,35.9,Limitoo
1963,5750,49.46583,18.16222,"Benzina Plus, Horní Paseky 2270, Rožnov pod Radhoš",04.11.2014 09:48,36.4,Benzina Plus
1964,6841,49.449992,18.206583,"ERNEKS/oil TEAM, Dolní Bečva 589, Dolní Bečva",04.11.2014 09:47,35.9,ERNEKS/oil TEAM
1965,5793,50.73388,15.18353,"Benzina Plus, Březová 4525/33, Jablonec nad Nisou",04.11.2014 09:46,36.2,Benzina Plus
1966,7064,50.08119,14.50865,"Shell Czech Republic, a.s., Limuzská 10, Praha 10-",04.11.2014 09:46,36.9,Shell Czech Republic
1967,5225,49.685266,15.275342,"Adam, Koželská 1273, Ledeč nad Sázavou",04.11.2014 09:45,34.6,Adam
1968,6339,49.43465,18.275467,"Lucky CS Gold, Horní Bečva 436",04.11.2014 09:45,35.9,Lucky CS Gold
1969,5499,49.081867,15.419802,"Benzina, Hradecká 91, Dačice",04.11.2014 09:44,36.2,Benzina
1970,5638,48.996424,15.349116,"Benzina, Mařížská 259, Slavonice",04.11.2014 09:43,35.9,Benzina
1971,5500,49.089346,15.437137,"Benzina, Dělnická 527, Dačice",04.11.2014 09:43,36.2,Benzina
1972,5532,50.77522,14.77108,"Benzina, silnice E442, Jablonné v Podještědí",04.11.2014 09:43,35.6,Benzina
1973,6325,50.573312,15.263871,"Kontakt, Tatobity 164",04.11.2014 09:42,35.9,Kontakt
1974,6364,49.83736,18.24839,"LukOil, Mariánskohorská, Ostrava",04.11.2014 09:35,35.4,LukOil
1975,6264,49.880404,18.547531,"Karimpex, Petrovice u Karviné",04.11.2014 09:31,36.5,Karimpex
1976,6902,49.383177,13.306303,"RoBiN OIL, s.r.o., Puškinova 679, Klatovy",04.11.2014 09:29,35.3,RoBiN OIL
1977,6284,50.43528,15.79722,"KM-Prona, Štefánikova, Dvůr Králové nad Labem",04.11.2014 09:26,35.5,KM-Prona
1978,7181,49.598575,18.356633,"TOLOSANER a.s., Metylovská 269, Frýdlant nad Ostr",04.11.2014 09:26,35.6,TOLOSANER a.s.
1979,6965,49.55837,18.34597,"Shell Czech Republic, a.s., silnice 483, Čeladná",04.11.2014 09:25,36.9,Shell Czech Republic
1980,6750,49.781311,13.370622,"PapOil, Gerská 1959/35, Plzeň-Bolevec",04.11.2014 09:24,35.5,PapOil
1981,5512,49.579689,18.352651,"Benzina, silnice 56, směr Frýdek-Místek, Frýdlant",04.11.2014 09:24,36.2,Benzina
1982,5513,49.584402,18.359506,"Benzina, Hlavní 1486, Frýdlant nad Ostravicí",04.11.2014 09:24,36.2,Benzina
1983,5592,49.92722,17.89861,"Benzina, Hradecká 53/2437, Opava",04.11.2014 09:23,36.9,Benzina
1984,7158,49.469539,17.430353,"Slovnaft, Olomoucká 50, Přerov",04.11.2014 09:20,35.7,Slovnaft
1985,5421,50.491324,13.636216,"Autoplus, třída Budovatelů 21/624, Most",04.11.2014 09:20,36.1,Autoplus
1986,5511,49.579356,18.352006,"Benzina, silnice 56, směr Ostravice, Frýdlant nad",04.11.2014 09:19,36.2,Benzina
1987,7103,49.23913,13.52089,"Shell Czech Republic, a.s., Hrádecká 379, Sušice",04.11.2014 09:17,35.9,Shell Czech Republic
1988,5883,49.879726,18.431561,"ČSAD, Okružní, Orlová-Lutyně",04.11.2014 09:17,36.4,ČSAD
1989,6655,49.402735,14.692464,"OMV, silnice E55, směr Praha, Tábor",04.11.2014 09:15,36.4,OMV
1990,6681,49.409564,14.686439,"PaedDr. Monika Kutilová, Chýnovská, Tábor",04.11.2014 09:14,35.5,PaedDr. Monika Kutilová
1991,5827,49.40843,14.68847,"Comett Plus, Chýnovská 1917/9, Tábor",04.11.2014 09:14,35.9,Comett Plus
1992,7105,49.410694,14.683371,"Shell Czech Republic, a.s., Chýnovská 2217, Tábor",04.11.2014 09:14,36.4,Shell Czech Republic
1993,5803,49.84555,18.55444,"Benzina Plus, Třída 17. listopadu, Karviná",04.11.2014 09:10,35.9,Benzina Plus
1994,5606,49.831076,18.393049,"Benzina, Ostravská 421, směr Ostrava, Petřvald",04.11.2014 09:09,35.5,Benzina
1995,7170,49.217939,16.41273,"Společnost 67, Veveří 212, Ostrovačice",04.11.2014 09:08,34.9,Společnost 67
1996,6890,49.318619,13.713624,"RoBiN OIL, s.r.o., Strakonická 1057, Horažďovice",04.11.2014 09:08,35.8,RoBiN OIL
1997,5605,49.829774,18.384981,"Benzina, Ostravská 475, směr Karviná, Petřvald",04.11.2014 09:07,35.5,Benzina
1998,5598,49.856371,18.288448,"Benzina, Muglinovská 84, Ostrava-Slezská Ostrava",04.11.2014 09:06,36.2,Benzina
1999,6456,49.843392,13.885531,"Nova Invest, Sklenářka 31, Tlustice",04.11.2014 09:05,33.5,Nova Invest
2000,6591,49.935003,17.912894,"OMV, Těšínská 30, Opava",04.11.2014 09:03,36.9,OMV
2001,5201,49.933531,17.916651,"A+S, Těšínská 38, Opava",04.11.2014 09:02,35.2,A+S
2002,6322,50.470889,15.341297,"Kontakt, Podůlší",04.11.2014 09:00,35.7,Kontakt
2003,5597,49.858888,18.269442,"Benzina, Hlučínská 1111, Ostrava-Přívoz",04.11.2014 09:00,36.2,Benzina
2004,5388,49.560353,17.309233,"Albert ČS, Přerovská 90, Velký Týnec-Vsisko",04.11.2014 08:58,35.3,Albert ČS
2005,5366,49.931093,17.875437,"Albert ČS, Olomoucká 2844/115, Opava",04.11.2014 08:58,35.5,Albert ČS
2006,7690,50.24649,17.21383,"Benzina, Česká Ves Jesenická",04.11.2014 08:58,36.5,Benzina
2007,6359,50.489541,13.653368,"LukOil, Velebudická 1241/1, Most",04.11.2014 08:56,34.3,LukOil
2008,7237,49.931955,17.920117,"Tesco Stores ČR, a.s., Těšínská 2914/44, Opava",04.11.2014 08:56,35.5,Tesco Stores ČR
2009,7176,48.92556,17.15972,"Starpetrol, Vítězná, Ratíškovice",04.11.2014 08:51,37.2,Starpetrol
2010,6390,49.16167,16.63722,"MAKRO Cash &amp; Carry ČR, s.r.o., Kaštanová 50/506, B",04.11.2014 08:49,36,MAKRO Cash &amp; Carry ČR
2011,6305,48.98917,16.67778,"Kolev, Brněnská 554, Velké Němčice",04.11.2014 08:48,36.2,Kolev
2012,6469,50.303136,17.095617,"Oil Team, Hlavní 2313, Žulová",04.11.2014 08:46,34.9,Oil Team
2013,5266,50.213623,17.200086,"Agip, Šumperská 434, Jeseník",04.11.2014 08:46,36.9,Agip
2014,6442,48.907489,16.843512,"Motomo, silnice 421, Bořetice",04.11.2014 08:45,36.9,Motomo
2015,5413,49.307851,14.097176,"Auto Kápl, Malé Nepodřice 41",04.11.2014 08:44,33.9,Auto Kápl
2016,6229,49.054422,16.664847,"Jambor, Silnice 416, Blučina",04.11.2014 08:44,35.7,Jambor
2017,6216,48.922282,16.550207,"Chemis engine, silnice 52, směr Mikulov, Pasohlávk",04.11.2014 08:44,36.8,Chemis engine
2018,6707,48.918471,16.556348,"PapOil, silnice 52, Ivaň 236",04.11.2014 08:42,36.7,PapOil
2019,7736,49.9032108,18.3694022,LUTO GAS,04.11.2014 08:41,33.9,LUTO GAS
2020,6797,48.895199,16.819209,"PapOil, Nádražní, Velké Pavlovice",04.11.2014 08:41,36.2,PapOil
2021,6908,50.481683,13.620256,"RoBiN OIL, s.r.o., Čepirožská, Most",04.11.2014 08:40,33.9,RoBiN OIL
2022,6736,50.485084,13.650999,"PapOil, Obchodní 2, Most",04.11.2014 08:40,35.2,PapOil
2023,6865,49.01484,16.601154,"Radek Lehký, Zemědělská, Žabčice",04.11.2014 08:40,36.5,Radek Lehký
2024,6881,49.16833,16.68833,"RoBiN OIL, s.r.o., Řipská 3, Brno-Slatina",04.11.2014 08:40,36.9,RoBiN OIL
2025,5574,50.484699,13.632699,"Benzina, Čepirožská 38, Most",04.11.2014 08:39,35.4,Benzina
2026,6582,50.524439,13.630437,"OMV, Hranicní 1930, Most",04.11.2014 08:39,37.2,OMV
